time,open,high,low,close,Volume,CVD (Open),CVD (High,CVD (Low),CVD (Close)
2024-04-03T03:00:00+03:00,65502.40,66940.00,64500.00,65971.90,275041.2300,-382360.96,-382360.96,-384628.62,-384628.62
2024-04-04T03:00:00+03:00,65971.80,69329.70,65100.00,68489.90,326385.3380,-384628.62,-380484.92,-384628.62,-380484.92
2024-04-05T03:00:00+03:00,68489.80,68787.10,65966.00,67825.70,313547.2930,-380484.92,-380484.92,-383866.73,-383866.73
2024-04-06T03:00:00+03:00,67825.80,69708.00,67450.00,68901.60,127343.7260,-383866.73,-381368.79,-383866.73,-381368.79
2024-04-07T03:00:00+03:00,68901.50,70395.00,68820.60,69362.70,171783.4360,-381368.79,-378125.34,-381368.79,-378125.34
2024-04-08T03:00:00+03:00,69362.70,72890.40,69040.40,71678.40,297237.4490,-378125.34,-369852.07,-378125.34,-369852.07
2024-04-09T03:00:00+03:00,71678.30,71820.60,68216.00,69189.30,334059.4030,-369852.07,-369852.07,-382793.86,-382793.86
2024-04-10T03:00:00+03:00,69189.20,71412.20,67546.20,70681.70,337774.7560,-382793.86,-382793.86,-386085.54,-386085.54
2024-04-11T03:00:00+03:00,70681.80,71387.40,69592.60,70055.70,256194.1530,-386085.54,-386085.54,-387971.84,-387971.84
2024-04-12T03:00:00+03:00,70055.60,71297.00,65102.00,67136.40,415528.1490,-387971.84,-387971.84,-404300.80,-404300.80
2024-04-13T03:00:00+03:00,67136.40,67975.40,59652.50,63939.70,515005.2030,-404300.80,-404300.80,-427680.19,-427680.19
2024-04-14T03:00:00+03:00,63939.70,65822.10,62139.30,65615.90,395770.1330,-427680.19,-427680.19,-431390.21,-431390.21
2024-04-15T03:00:00+03:00,65615.90,66874.90,62242.50,63392.70,381532.2250,-431390.21,-431390.21,-439117.78,-439117.78
2024-04-16T03:00:00+03:00,63392.80,64356.30,61521.00,63765.00,405931.4390,-439117.78,-439117.78,-440243.25,-440243.25
2024-04-17T03:00:00+03:00,63764.90,64483.30,59625.00,61254.50,444032.9920,-440243.25,-440243.25,-448945.93,-448945.93
2024-04-18T03:00:00+03:00,61254.50,64100.00,60763.80,63445.00,363302.3940,-448945.93,-446538.33,-448945.93,-446538.33
2024-04-19T03:00:00+03:00,63445.00,65480.00,59541.00,63787.40,574264.0580,-446538.33,-445323.12,-446538.33,-445323.12
2024-04-20T03:00:00+03:00,63787.40,65400.00,63045.10,64897.20,197142.2620,-445323.12,-443639.26,-445323.12,-443639.26
2024-04-21T03:00:00+03:00,64897.20,65678.70,64214.20,64912.60,160533.9480,-443639.26,-443383.38,-443639.26,-443383.38
2024-04-22T03:00:00+03:00,64912.70,67222.00,64470.50,66778.00,246268.4110,-443383.38,-439126.21,-443383.38,-439126.21
2024-04-23T03:00:00+03:00,66777.90,67158.90,65750.00,66386.30,178665.5640,-439126.21,-439126.21,-442482.03,-442482.03
